Id|Code|Name|County|Agency|Partner
F470E871-6DDE-45A3-B3B8-7D2D6E92178F|11941|Balesa Dispensary|MARSABIT||
DF6D941C-B2DF-4DB0-B914-7D2DE7DAC2CF|18332|Galmagalla Nomadic Clinic|GARISSA||
F09277A9-8B17-47BF-BEAE-7D2E94E58FD7|17991|Kikuyu (PCEA) Hospital|KIAMBU||
1579725F-45BF-48AC-A715-7D326DC18047|16882|St Jones &Ring Road Health Clinic|KISUMU|USAID|USAID Boresha Jamii
F29C6D10-328D-4E36-A5BE-7D33E61C75FB|18459|Savannah Likoni Medical Centre|MOMBASA||
E73F8D0B-2B17-4E8B-8582-7D3A43653D9D|12192|Kaongo Health Centre|MERU||
9CF6B179-57A3-4236-A36E-7D4197AA87CE|15067|Lokwii Dispensary|TURKANA||
B7E0FD8F-8382-45AA-8150-7D4DD8A6F265|20022|Aphia Plus Marps Dic Nanyuki|LAIKIPIA||
C14A34D0-5AFD-4F46-82B3-7D5B4AE2953C|11788|Shimo La Tewa High School Dispensary|MOMBASA||
BDDAED0B-CA0E-454F-BC42-7D60D5111E18|14511|Gilgil Military Regional Hospital|NAKURU|DOD|HJF-Nairobi
7368BD03-57AF-4A43-9841-7D614E6B781A|20500|Nyakunguru Dispensary|KISUMU||
337713F5-6D1E-497F-BC5F-7D614FA0946B|16329|Inkoirienito Dispensary|NAROK||
4C0FC1A5-A66E-480D-88B8-7D72A8D7E60B|13596|Guru Nanak Dispensary|KISUMU||
C45CFA0E-8575-40F1-96BB-7D7A61A56828|19649|Hope Medical Clinic Yatta|MACHAKOS||
AD294BD7-F5DB-497F-9B11-7D7C259D487D|21167|Shalom Community Wamunyu Satellite Clinic|MACHAKOS||
1840BFA0-0C8B-4B12-807D-7D7F25438885|11097|Thika Nursing Home|KIAMBU||
31D85F41-288E-4083-BD79-7D7F7DEA127B|16166|Marie Stopes Clinic (Dagoretti)|NAIROBI||
8D899943-6975-4431-ACFD-7D8755319A5C|21182|Odha Dispensary|MANDERA||
8E92FC36-08CA-4A7F-830B-7D8BCACF76D7|13793|Matoso Health Clinic|MIGORI|CDC|CIHEB ENTRENCH
9B62D99B-E554-4E98-8B1E-7D9102A10914|16487|Ruanda Dispensary|BUNGOMA||
5508127F-A9F9-42FE-B398-7D9F75518ED7|12440|Machakos Medical Clinic|MACHAKOS||
EFCA4053-3FD7-47DF-B48E-7DA8C8A8E200|14496|Fig Tree Clinic|KERICHO||
04AF0952-D7B9-49A2-A8F9-7DAABC302D14|20686|St.Benedicto XVI H/Centre|WAJIR||
3975235A-1E5B-487A-8AFD-7DAFBBF2CEA8|10996|Samaria Maternity Home|NYERI||
D3F513D4-215E-45FA-9934-7DB05206C6FF|19821|Elephant Dental Clinic-Kerugoya|KIRINYAGA||
8A5401DA-F447-441B-BB42-7DC071AC185A|17881|Khalaba Medical Services|BUNGOMA||
14111B3C-CFB5-44FB-A7D4-7DC7F4578A00|10221|Gatithi Dispensary|KIRINYAGA|CDC|CHAK CHAP Uzima
106214A4-BBFE-4E1C-B84E-7DC8DACDA103|11106|Times Clinic|KIAMBU||
69D6D209-936B-4767-A767-7DD3C26E19DA|21781|Thika high school|KIAMBU||
2E84D0E5-6CFD-4D79-8A46-7DD4012EE243|17774|Waso AIPCA Dispensary (Isiolo)|ISIOLO||
FBD6D583-5CB2-4CF4-9B0C-7DD57859A57D|19960|Sakali Dispensary|KAKAMEGA||
33ACC3F2-7AC1-4FC8-B5BB-7DD91CB0AE36|20647|Rongo University College Clinic|MIGORI||
DEFDCB1B-144D-4360-966C-7DDA7DDEC1F8|15651|St Martin De Porres (Static)|NAKURU||
6BB59E02-8577-48A8-BCF9-7DDF511E9B9F|15053|Loiwat Dispensary|BARINGO|No Agency|No Partner
D979D802-E313-4E39-8B45-7DE076C25DD3|13631|Iyabe sub county  Hospital (Kisii South)|KISII|CDC|LVCT Vukisha 95
3958C6B8-55BD-47E6-B33C-7DE37782739D|17745|Nembu Med|KIAMBU||
65AA321B-73E8-4537-867F-7DE4FFB9464F|17410|Mwikalikha Dispensary|KAKAMEGA||
F1371FAF-9CB0-48E0-AA0C-7DE723C2941D|19899|Eshiabwali Dispensary|KAKAMEGA||
4A1E8C8D-849A-4153-BC32-7DEC8FB7CD79|13381|Kiliweheri Health Centre|MANDERA||
F3B54A1D-DE6C-486D-A7E5-7DF4BF28025E|13997|Osogo Dispensary|MIGORI|CDC|CIHEB ENTRENCH
6EFD2EEE-1D1C-46FD-95D1-7DF8394BCFC9|15856|Chesikaki Dispensary|BUNGOMA||
5ED0DEEC-20BB-4D0D-8B08-7DF9774495AA|12855|Yimwaa Dispensary|MAKUENI||
79AF6793-75B3-432A-87A5-7DFE2F5DBC18|21403|Tumaini Brigadier Medical Clinic|BUNGOMA||
CDD3EC8D-6B90-41E7-94D6-7DFF5845A3D5|11841|Taveta Meditech Centre|TAITA TAVETA||
F23CDB90-EA6A-48D6-9E21-7E17FB13BB43|15921|Kapchemwani Dispensary|VIHIGA||
C61BB2B4-A6DA-445B-A135-7E2A7553122B|15614|Sosian Dispensary|LAIKIPIA||
5483596C-EB42-4A6D-A260-7E3096209B5D|16269|Kipingi Dispensary|MIGORI|CDC|CIHEB ENTRENCH
A330E140-BD51-48DF-8D01-7E30F19EEBA8|13781|Maseno Mission Hospital|KISUMU|CDC|KCCB KARP
35F3D9CD-1873-4BF9-8C0C-7E33F33F0EF4|16399|Mukorombosi Dispensary|NAKURU||
7EF1BB61-9BE7-4B91-82FF-7E3D853ECBA8|15066|Lokwamosing Dispensary|TURKANA||
C1BD4AFF-828E-4F1E-9CBF-7E458EAF4D5E|12136|Kakongo Dispensary|MACHAKOS||
E1040937-C8D5-46CA-8991-7E4E02C57364|20377|Dago Jonyo Dispensary|KISUMU||
9279C400-C757-40F0-BCD9-7E544998A951|17101|Rondonin Dispensary|BARINGO||
EE23B9E2-E9BE-4A28-B639-7E58ED80836C|19401|Rosadett Medical Clinic|NAIROBI||
1BC5BCD6-58F7-4D15-B909-7E5BFA1CBF21|22264|Bambo Dispensary (Waranqara)|MANDERA||
C39D4234-B12D-4B8E-B121-7E6A3ACDD73B|10886|No 4 Community Health Clinic|KIAMBU||
4E950B75-B81D-46CE-9710-7E6DA9A194BB|11151|Wa-Anne Medical Clinic|MURANG'A||
46428C67-48E6-4089-A3D0-7E7550A212CB|16650|Kavumbu Dispensary (Mwala)|MACHAKOS||
F599FFF8-73FF-467A-A628-7E7800361A0C|14982|Kombe Dispensary (Nandi Central)|NANDI||
FA410763-71DB-4154-A1D4-7E7ACAC88C9B|13576|Giribe Dispensary|MIGORI|CDC|CIHEB ENTRENCH
8E92C0E3-6C1C-4A16-AF24-7E80020357EE|15322|Ndanai|BOMET|DOD|HJF-South Rift Valley
39396ECA-3865-40BA-9C35-7E86E65789EE|15329|Neema Medical Clinic (Trans Nzoia West)|TRANS NZOIA||
DEFA954F-4AF7-4C78-B8BA-7E89A2E16719|14044|Riakworo Dispensary|NYAMIRA|USAID|USAID Boresha Jamii
041AA770-4655-4C72-A75D-7E9238D1EEDF|21049|Kisii Blood Satellite|KISII||
2077F6FE-677F-4128-A35A-7E9747831373|17649|Ap Buru Buru Disp|MANDERA||
72D3F195-DC3D-44C5-BF31-7E9B7065AFD1|17636|Chemokonja Dispensary|NANDI||
EFFE0AFB-D04D-41FB-9859-7EA1E7DDFD29|14518|GK Prison Dispensary (Nandi Central)|NANDI||
88E08973-F924-4F2C-A028-7EA23B5BEA38|19364|Kibongwa Dispensary|NANDI||
E0701104-94D5-4794-A5F8-7EABB53A37E8|20678|Wang'nyang' Dispensary|KAKAMEGA||
022A44A9-FCDC-4334-9ED2-7EB25678DA58|15104|Maasai Nursing Home|NAROK||
D8757BC4-F399-479F-B37A-7EBE09934BC4|14064|Sagam Community Hospital|SIAYA|CDC|CHS Shinda Tena
BED6460A-429C-46E6-85A8-7EBFE4F56668|20984|Samburu Beyond Zero Mobile Clinic|SAMBURU||
E1826141-FCFE-4B85-A735-7EC1C567A548|14755|Kapseger Dispensary|KERICHO||
4DB2DF34-6861-4B0B-BA01-7EC935F309F9|20278|Rehoboth Maternity and Nursing Home(Mwingi Central)|KITUI||
139E1CE1-76C0-464C-B5CC-7ECF87EA4622|15878|Emusenjeli Dispensary|VIHIGA||
4CE08F90-C4D4-43E0-B0DC-7ED0015947E0|17366|Jamia Med Clinic|UASIN GISHU||
708B68E8-E78E-4FDE-97F9-7ED7F1A4354B|17670|Garissa Mother and Child Care Nursing Home|GARISSA||
9A6C87F0-0867-4B11-887F-7EDD39E58407|11221|Amurt Health Centre (Likoni)|MOMBASA||
EC5AB443-286C-4B3F-8A15-7EEF36CA70DD|13721|Kosele Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
7F6AE9F6-B7E9-4E33-B0AA-7EF3F30C8EA1|15987|Mahanga Dispensary - Kakamega|KAKAMEGA||
11266DF3-D053-4B76-B6E5-7EF47B2EBA03|15590|Sirata Oirobi Dispensary|SAMBURU||
E7B04828-8E0D-40CB-9317-7EFAE69BD089|11512|Lamu District Hospital|LAMU||
0BD66B8E-E232-4C28-9CC9-7F05AE98AC8C|12963|Gsu Hq Dispensary (Ruaraka)|NAIROBI||
547E04F2-A31B-4E2D-8C3D-7F088B9F1A84|16154|Turbo Forest Dispensary|KAKAMEGA||
197870A2-6AD6-447D-9579-7F0A277C61A3|12374|Kiu (AIC) Dispensary|MAKUENI||
3A2F34DA-148E-4389-953F-7F0EDE95B34F|18311|New Mtongwe Medical Clinic|MOMBASA||
8F76D4D8-FEE0-48CD-8CD5-7F25E28D349B|17681|Manda Dispensary|KAKAMEGA||
02CB4C46-E113-45AD-8B44-7F2CECA91E15|13928|Nyang'oma Sub county Hospital|KISUMU|CDC|CIHEB ENTRENCH
6EB271BD-64FC-49C8-86F4-7F31C59AA454|10398|Kagio Catholic Dispensary (Mary Immucate Catholic|KIRINYAGA|CDC|CHAK CHAP Uzima
77B11998-EF97-4DAF-A1E2-7F3414F256A6|17816|Muangeni Dispensary|KITUI||
A1D45D33-4B13-4716-AAEF-7F39581337CF|12657|Nguluni Health Centre|MACHAKOS|USAID|CIHEB IMARA
B1D4727C-3CBB-4B9D-88F4-7F3DC4CC6A5C|13712|Kokwanyo Health Centre|HOMA BAY|CDC|LVCT Vukisha 95
0E738E07-913C-48C0-B2AA-7F4EAF2E4C34|14105|St Consolata Clinic|KISUMU||
CAEC6FFC-7B94-4173-BB48-7F4F08BF7101|10432|Kairo Dispensary|MURANG'A||
21457D10-AFAC-445C-90AA-7F4FEC90D800|22173|TUMAINI DISC-SIAYA|SIAYA|CDC|CHS Shinda Tena
DCCB3CE0-C676-439C-96C8-7F5120E028C5|19274|Fmily Acces Medical Centre|NAIROBI||
71995C56-387A-42A8-A7F1-7F5BC0003843|20589|Baranga Dispensary|MERU||
7ECF8A41-70AE-4674-A039-7F6F5CF45556|19212|Millenium Clinic|MANDERA||
C02A4A10-3CDC-4399-8775-7F7188631DE4|20485|Kasoiyo Dispensary|BARINGO||
3DBD53B7-9032-4C2E-A9FE-7F7B1CD9247A|16456|Kaptech Dispensary|VIHIGA|USAID|USAID Boresha Jamii
F0B26D55-E912-4D84-9EB9-7F886E320B43|13411|Modogashe Sub-County Hospital|GARISSA||
689F5C0B-F2D5-4A67-831E-7F8E51ADA8A9|16831|Genesis Clinic|MERU||
9E50CB39-8B4C-4B32-91E9-7F91DBB85DF5|12778|Sunrise Medical Clinic|MERU||
4703DE75-13F1-4927-ADA1-7FA2DA98A23F|17507|Musau Medical Clinic|MAKUENI||
26C819C1-E2CA-4788-8C5E-7FA53A784D73|12818|Twimyua Dispensary|KITUI||
8B79EE18-F3F0-4AE9-8EFA-7FA575FD9525|14502|Fountain Medical Centre|NAROK||
8F7983BB-00F0-44DE-BA85-7FAC6EAE1632|13952|Ober Kabuoch Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
4B380B99-019B-4682-BBD2-7FB3DF47AE55|18230|Kauthulini Dispensary|MACHAKOS||
C745AD03-CC86-4CEF-BAC1-7FB93C0F077E|15118|Makyolok Dispensary|KERICHO||
4750C144-4C7F-46F1-A618-7FBFC50E8729|13023|Kenyatta National Hospital|NAIROBI|CDC|CIHEB CONNECT
6E6839AF-0CF8-42F6-B661-7FBFCFC80AA3|11992|EAPC Kigumo Clinic|EMBU||
58FCD92A-5A8C-4385-A43C-7FC04B727769|12365|Kitise Health Centre|MAKUENI|USAID|CIHEB IMARA
EE9240D2-5B69-44D9-A721-7FC05FA3C99D|12840|Walda Health Centre|MARSABIT||
0F7BF057-91CD-4763-BEC5-7FD3DE3D248C|14344|Chepkoiyo Dispensary|NANDI||
596A2E79-266A-49E9-9887-7FD91B4AC524|14580|Irwaga Health Centre|BOMET|DOD|HJF-South Rift Valley
A5C77FEE-B6C8-43AE-975D-7FDA7818BEF8|13443|Shimbrey Dispensary|GARISSA||
D7827FF1-D48A-4003-92E7-7FDD08A7A6E8|14367|Cheptebo Dispensary|ELGEYO/MARAKWET||
B2C0FFC8-8A16-4ADB-BFFE-7FE3A23CD044|21655|MARY BALLARD COMMUNITY CLINIC|HOMA BAY||
4D337B86-D6AA-4F4B-9F8A-7FEA40000C87|14793|Kapturo Dispensary (Bartabwa)|BARINGO||
74F4FC1F-483F-477B-9D1C-7FF3B3831943|17680|Osieko Dispensary|BUSIA|USAID|USAID Dumisha Afya
D95F1403-276E-47E6-B81B-7FFBB86C06EB|15680|Sugoi B Dispensary|UASIN GISHU||
241EB92D-8A8F-42F8-BD93-80004A60146D|14378|Cherangan Dispensary|TRANS NZOIA||
4D0A7467-7C06-4EDB-A185-8004AC34F7BE|19056|Providenve Health Clinic|KAJIADO||
1DD3047A-7EBD-42A1-8355-80052C938A2A|16755|Thika Primary School For The Blind Clinic|KIAMBU||
0B02B8B0-CABD-4921-9CF6-8007125E8B92|12831|Uruku Health Centre|MERU||
33839994-16A3-4A61-9511-8013959EE189|12727|Samburu Complex|ISIOLO||
1B67D88F-3D7A-4BE4-92BF-802394DE38E7|11086|Tata Hannah (African Christian Churches and School|MURANG'A||
C20F8CB4-B69A-46C8-BE78-802F0CDE71B7|21926|BEYOND ZERO MOBILE CLINIC|GARISSA||
47D2911B-194D-4BEE-8826-8038DB76A8CB|14432|Eldama Ravine District Hospital|BARINGO|USAID|USAID Tujenge Jamii
48B355CD-5AEC-4BD9-8563-803E9B45B464|11210|Al-Bir Medical Centre (Kilindini)|MOMBASA||
554A44B1-D0BD-4B8C-AF03-803EA3A29951|15001|Kunyak Dispensary|KERICHO||
EB2583E8-B268-43B7-AFA3-803EE48AEA57|18362|Khalala Dispensary|BUNGOMA||
AF640C58-7391-4E1B-A423-8040BCB0AD3A|10830|Ndathi Dispensary|NYERI||
57F19382-7936-46F2-BFC4-804DB744F955|17310|Chepsoo|KERICHO||
3D7C8492-9856-401A-BB8E-80619A332622|10564|Kianyaga Catholic Health Centre|KIRINYAGA|CDC|CHAK CHAP Uzima
4FF1223E-B406-46D2-84F5-806460936529|16067|Namboboto Dispensary|BUSIA||
9435F562-8D13-4E9B-A0FE-806F67DE26E3|10020|Gituamba (AIPCA) Dispensary|MURANG'A||
6F231C04-42CA-4DE8-8B9A-807E28EE16F9|16795|Nairobi Womens Hospital Adams|NAIROBI||
0018CC47-528F-4988-956A-80844EFD6503|13732|Lambwe Forest Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
9C5C24FE-F6E3-4847-9EBC-808933CA5C14|10449|Kamfas Clinic|KIRINYAGA||
ADC9E0B7-0F9B-4398-ADE1-8089C9DC90D7|12837|Vyulya Dispensary|MACHAKOS|USAID|CIHEB IMARA
A49F641C-02D6-49FE-BDFB-80921D5521D4|13812|Miriu Health Centre|HOMA BAY|CDC|LVCT Vukisha 95
AC204328-4372-403C-BCE1-809B2D6721BF|20616|Hillside medical centre|MACHAKOS||
E5720075-A4DD-4066-997B-80A7DAD7DFC5|17887|Venoma Medical Clinic|KILIFI||
60AB7BC7-CC57-46D1-A97F-80AEDB867BFE|19717|Destiny Medical Clinic (Kinoro-Imenti South)|MERU||
1413845C-3BA6-4F0F-922A-80BC49012CBE|13624|Isibania Mission Health Centre|MIGORI||
2D28FDCC-AC58-498B-810A-80BC711BF960|10275|Gitiha Dispensary|KIAMBU||
5D221680-9E7E-4F71-8366-80BE404CBD77|13386|Kulan Health Centre|GARISSA||
EC6F819E-21B6-46E3-B4B1-80CA915E7E4D|14748|Kaprachoge Tea Dispensary|NANDI||
C54F9751-8006-4E5D-A70D-80CBA0495AD2|18633|Dr Kiome Clinic|MERU||
82EC6A94-20D0-4FEA-8B46-80CD7E2D662A|16043|Munongo Dispensary|BUSIA||
12016A8E-4707-42DD-AB73-80D0D8DCE96E|21792|Got Koyembe Dispensary|SIAYA||
0DEA688A-F345-4298-A1BE-80D1DD01BEC0|10580|Kieni Dispensary (Gatundu)|KIAMBU||
B2BD58A0-5072-49D8-878D-80D55012E228|20407|Neema Clinic|BARINGO||
39BD4C0C-4B09-4060-B924-80F023E371A2|10057|Bens Labs|KIRINYAGA||
5098D774-2B58-4272-A0F8-81080937EA92|14438|Elgon View Hospital|UASIN GISHU||
9107DE8B-5DDF-45B1-B9AD-8108795160C2|11700|Ndau Dispensary|LAMU||
1AA0453F-3B02-4C6C-A85D-8109D6DC321D|19823|Humanity Medical Clinic (Kir South)|KIRINYAGA||
CEB2B4A5-DFA8-43A9-8A59-810E3D47CDE7|19692|Wanainchi Medical Clinic|TRANS NZOIA||
E1C4EB10-CF03-48A5-A84A-810E5D93A71B|20119|Amani Medical Clinic|MACHAKOS||
92D3E088-254C-4811-95AA-8116DAC53944|10733|Mitubiri HC|MURANG'A|CDC|CHS Tegemeza Plus
EA18558C-99A5-46ED-B647-811E0EC3DBA7|15659|St Monica Medical Clinic (Dundori)|NAKURU||
81E9C918-3BF1-4EBD-95DA-81257863487E|14043|Reusse Troyer Health Centre|MIGORI||
F52FDFF0-80CC-4C54-A7F2-812822782D85|12006|Ex Lewa Dispensary|MERU||
023B8BA3-E21B-476A-8E7F-8128905961E9|20433|Muserechi  Dispensary|BARINGO||
0EEE98A5-F614-40AF-99C1-813CEB385FCC|11320|Dr Kasamjee Medical Clinic|KILIFI||
694DE0D9-4B07-4DF7-B757-813D503C98C4|18016|Tudor Nursing Home|MOMBASA||
6B17B76B-6E5C-46BC-B339-814719070104|19328|Family Care Medical Centre Eye Clinic|MERU||
1FC07B53-6140-4F43-8A52-814E143A6321|10021|All Day Medical Clinic|MURANG'A||
6B648389-F0F7-453F-81D2-81501A3AFCA0|16232|Gaturi Dispensary|MERU||
E355973A-C5A6-44CC-9228-8150EEC825B9|17077|Roka|TANA RIVER||
2ACB54BB-A929-44B2-9C2C-8153DD34247D|17593|Remba Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
36861861-4D22-4355-A9B0-8159CC9EE312|14737|Kaplelach Tumoge|UASIN GISHU||
899EF1C4-146F-4128-BD67-816504C9FACB|16031|Mukuyu Dispensary|KAKAMEGA||
0AB75217-42B1-4EA8-A94C-816A44BF5BFA|18831|Malabot Dispensary (North Horr)|MARSABIT||
8A32EA00-8C8C-43A3-82D1-8170E7086E63|19555|Tusker House Medical Centre|NAIROBI||
856EC158-A417-4D62-85D6-8172C652DEB0|18950|Holiday Medical Clinic|THARAKA - NITHI||
EEC1DEE3-3454-418E-8948-8175F15E7ACC|11581|Matuga Dispensary|KWALE||
EB2A824C-4D1F-4063-BA91-817657FE87DC|17259|Gitithia Dispensary|KIAMBU||
0525F601-14AA-4D43-828F-8177AE7ED49A|11284|Chewele Dispensary|TANA RIVER||
2C4645C1-83F1-461C-A8C7-817C3DD28F20|15060|Lokipoto Dispensary|TURKANA||
58AB09A9-4655-44CA-904E-818098AC59E7|13119|NASCOP VCT|NAIROBI||
413396F9-9FA9-491B-A7F0-8182A7AD4935|16785|Bar Sauri Health Centre|SIAYA|CDC|CHS Shinda Tena
3839457C-70BB-42F8-9789-8186424B0163|12196|Karandini Dispensary|THARAKA - NITHI||
88D1DA1A-76CE-4BD8-8652-8188F8EBDCDA|16366|Nakwijit Dispensary|WEST POKOT||
B9240238-8B6A-4DE5-9527-818A123570AA|22643|Bliss CVS Healthcare Limited Kapsabet|NANDI||
3DF2141E-D88B-47E5-B389-818BD5157644|20566|Mephibosheth Medical Clinic|KITUI||
0A6DF20B-81A5-4EA4-B2D0-818C5CBD7C9A|15613|Sore Dispensary|BARINGO||
F91C3E41-F18D-4FEB-B11F-818E2778AF91|22128|St. Peters Medical Centre Bulwani|BUSIA||
88C72423-1833-45E4-AA2C-81940DC2FB54|17812|Calvary Medical Clinic|NAKURU||
A301FD9E-5E7D-4B91-96C9-81A1806D2B34|18319|Arimi Clinic and Laboratory|EMBU||
6F742FE1-A362-4E8E-97E2-81A9C499C333|21223|Jalaram Medical Services|NAIROBI||
98FFA994-6B23-492F-AB3A-81AB2699211B|12111|Jordan Medical Clinic (Kangundo)|MACHAKOS||
4AD45365-7042-4BC1-83BD-81AD2B1D8675|15910|Kaborom Dispensary|BUNGOMA|USAID|USAID Dumisha Afya
9F44A8BA-B8E1-4FC9-9CA6-81B2E492B37D|19721|Crestwood Medical Clinic|KIAMBU||
5F9BE5C3-1AAF-4FE4-B9DC-81BEFCDA0500|10507|Karuri Health Centre|KIAMBU|USAID|UON CRISSP PLUS
9D4306AE-F536-42AE-9713-81BFADFF7C4F|17449|Kabati Maternity Nursing Home|KITUI||
EDF1FA88-AF4B-4305-9BE9-81C233394B36|15628|St Antony Health Centre|NAKURU||
F886A63E-9590-4724-83C6-81C82D2727E1|14534|Grace Medical Centre|KAJIADO||
41A67756-54C0-467A-A77D-81C9319FC41B|18373|Helpers of Mary Dispensary|NAKURU||
4189EEEB-F9E6-4EFF-8340-81CA30E3F49B|11399|Glory Medical Clinic (Tana River)|TANA RIVER||
7A61E76A-DCF2-40AB-961C-81CB7FF46675|22607|Goshen Medical clinic|NYERI||
6450209A-F441-4D63-B633-81D28D6A86BF|11479|Kinagoni Dispensary|KWALE||
6E357168-1C31-4473-8649-81D7017D8BEA|19797|Dr L N Wagana Clinic|NYERI||
D7B65D5E-847D-4C8D-BF9F-81D70AC946F6|17901|Frontier Medical Clinic (Moyale)|MARSABIT||
B33D0A53-D80C-4DE6-BAFA-81D87E252719|13163|Rhodes Chest Clinic|NAIROBI||
930CBF8C-44C3-4D7E-AA32-81E5CE320547|19159|Uzima Medical Clinic (Chuka)|THARAKA - NITHI||
0226BCBA-5112-4862-BA3F-81F058651E1B|10988|Sacred Heart Dispensary|KIAMBU|CDC|CHAK CHAP Uzima
34C10BBE-92CC-44E5-BDCF-81F97B2A76FC|16352|Hospice Dispensary|UASIN GISHU||
6C0A5BC2-B313-4026-9524-81FB8639470D|18748|Comfort The Chidren International (Ctc) Naivasha|NAKURU||
C729C8C5-2DEA-4CB0-92A2-82001726DA5B|16203|Kiwalwa Dispensary|TAITA TAVETA||
3C76296A-1946-4A9E-89DC-82011FF472B7|22522|Diamension medical Labolatory|NYERI||
11C4E255-689C-459D-8BB5-8201B8AC6D80|16724|Hope Nursing Home|KAJIADO||
2862F21A-3C28-471A-8D38-8201CE4493C2|11655|Msambweni County Referral Hospital|KWALE|USAID|USAID Stawisha Pwani
3771D388-C18B-462D-AE86-8217C0B79E07|13187|Single Mothers Association of Kenya (Smak)|NAIROBI||
1A3E4A9E-6D88-4C45-9068-821CB0EA229B|15024|Lemook Clinic|UASIN GISHU||
1A1450E1-385D-44BD-8668-822537D3548A|13959|Ochuna Dispensary|MIGORI||
83ACBCE9-FF32-44A5-B9AC-82263728DA28|15117|Makutano Health Centre (Turkana West)|TURKANA|USAID|USAID Imarisha Jamii
6D127F33-136C-4A2C-89E8-8226FA610750|15627|St.Antony Abossi Dispensary|NAROK||
B5D18124-43AE-4BC8-AE92-82363468BAFB|18305|St Patricks Dispensary|MOMBASA||
8E62DF2A-84E9-47A5-8789-82390B175B30|14650|Kajiado (AIC) Dispensary|KAJIADO|USAID|USAID Fahari ya Jamii
DF75B839-2845-4560-855C-8240A1F32586|21068|Komba Belio Dispensary Kiptabus|ELGEYO/MARAKWET||
4444A97A-8F72-41B5-8A69-824BCF92FC99|21423|Border View Medical Clinic|MIGORI||
06A8F08E-9F4E-428F-9595-82575F9A8E9A|10201|Gakira Medical Clinic|MURANG'A||
67941644-84CB-40DA-84CD-82737C52229F|11946|Barazani Medical Clinic|MAKUENI||
157AC5A9-E815-4E54-92D4-8275EDF68408|13300|Banisa Sub County Hospital|MANDERA||
EDAF84C3-25D8-4E7E-9B76-82834AAFE345|12190|Kanziku Health Centre|KITUI|CDC|CHAK CHAP Uzima
70A3F1E3-EDAE-484A-949E-8289222F6021|14859|Kichwa Tembo Dispensary|NAROK||
72419D4B-55B9-4366-8D76-8289DBD1C3F0|10232|Gatumbi (SDA) Dispensary|KIRINYAGA||
9F6C0F8C-D534-45C3-9953-828E9ADE7537|13399|Maka - Al Mukarama Clinic|WAJIR||
EAA14E35-919B-432D-AA30-829097AF4B5D|16802|Jonalifa Clinic|NAIROBI||
FC2C861A-282D-438F-972C-82964582CFF7|21105|Express Medical Clinic (Kirinyaga)|KIRINYAGA||
29E99153-07CB-449D-A89E-829FD819E3B1|14704|Kapkangani Health Centre|NANDI|DOD|HJF-South Rift Valley
2E2D292B-4F7F-4246-A1BD-82A792E8955F|16378|Gatamaiyo Dispensary|NAKURU||
26353616-8B95-4862-B0DF-82ACDD86EAC4|12507|Mbooni (AIC) Dispensary|MAKUENI||
57F9D21A-6A90-4ECE-9F5B-82B586EDCDF6|15088|Lorogon Dispensary|TURKANA||
3A346C66-AC74-45F1-BC3E-82B7C12D7D48|19108|Imbirikani Dispensary|KAJIADO||
3C777F08-D1B1-4E8E-84F0-82BF8408BF39|17853|Maloba Health Clinic|KAKAMEGA||
E98C051E-0EDC-4590-9C39-82C552A0285B|13121|Ngaira Rhodes Dispensary|NAIROBI|USAID|USAID Fahari ya Jamii
B73395A2-4A2A-4EF8-BF8E-82C7985B5720|13790|Matongo Dispensary|KISII||
11A24CFC-5F5D-487E-8292-82C838DE05B3|10613|Kinale Forest Dispensary|KIAMBU||
38DB5E63-5D89-42AD-9299-82CA916DC249|14854|Kibish Dispensary|TURKANA||
1B5F7496-EC40-4E71-9597-82CCC22150CF|16225|Kaithe Medical Clinic|MERU||
69DF2F34-F356-46DE-9470-82D1A5C2BF77|18389|Dreamline Medical Clinic Kamulu|NAIROBI||
1F794B94-4A16-49E5-BC66-82D2602D7F50|16674|Kapletingi Dispensary|ELGEYO/MARAKWET||
9372D5B0-DDF2-401E-A331-82D27832EA14|10474|Kanyenyaini Health Centre|MURANG'A|CDC|CHS Tegemeza Plus
0E61A6B8-D1FA-4528-920F-82D3C59BF532|10217|Gathigiriri Dispensary|KIRINYAGA||
314586B7-1A0B-4E6C-A391-82D83AD2CA20|16375|Kamketo Dispensary|WEST POKOT||
658A23D3-E039-4BA2-98CB-82E174CC6E15|18199|Kitui Village|KITUI|USAID|COGRI
F5E47ECD-D165-4201-A4EF-82EA7B57BEBD|10677|Mamuki Medical Clinic|KIRINYAGA||
01CBB2FB-F8FA-4E8D-8DF7-82F849143FB0|14376|Chepwostuiyet Dispensary|BOMET||
9D45E66F-0792-4580-8284-82F8DCCD7D67|18475|Jamia Islamic Intergrated|GARISSA||
40A86276-4860-4533-A5CF-82FD928F2121|17253|Githambo Dispensary|MURANG'A||
E3597823-64BE-4343-BDD5-83119B7BFBEE|15021|Lelechwet Dispensary (Rongai)|NAKURU||
91A41F5A-A8FF-43EB-B9AE-8313B8C977AA|13467|Agenga Dispensary|MIGORI|CDC|CIHEB ENTRENCH
40AB209F-737F-4D27-9DC6-83141CE73F2A|16519|Pendo Medical Clinic (Kinango)|KWALE||
